54,54,0,0,1,4,20,0,0,0,40,1048,0,0,0,0,0,128,6,41312,2,1,19656,80,0,19656,80,4,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,45053,2,0,0,0,0,0,0,1,30,0.004183,0.004287,0.004287,0.004183,Normal
275,275,0,0,1,4,20,0,0,0,261,5615,16384,0,1,0,0,128,6,20139,2,1,80,19505,0,80,19505,3,221,1,222,299,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,13444,2,0,0,0,0,0,0,1,28,0.044428,0.004831,0.051328,0.044428,Normal
54,54,0,0,1,4,20,0,0,0,40,814,0,0,0,0,0,128,6,41545,2,1,19505,80,0,19505,80,3,0,299,299,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,26230,2,0,0,0,0,0,0,1,34,0.002879,0.004831,0.054471,0.002879,Normal
54,54,0,0,1,4,20,0,0,0,40,2124,16384,0,1,0,0,128,6,23852,2,1,80,19656,0,80,19656,4,0,222,222,293,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,51674,2,0,0,0,0,0,0,0,0,0,0,0.046638,0.00028,Normal
58,58,0,0,1,4,20,0,0,0,44,1050,0,0,0,0,0,128,6,41308,2,1,9412,80,0,9412,80,5,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,36348,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,1051,0,0,0,0,0,128,6,41311,2,1,9412,80,0,9412,80,5,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,11308,2,0,0,0,0,0,0,1,40,0.004593,0.0047,0.0047,0.004593,Normal
275,275,0,0,1,4,20,0,0,0,261,20321,16384,0,1,0,0,128,6,5436,2,1,80,9412,0,80,9412,5,221,1,222,287,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,63545,2,0,0,0,0,0,0,1,42,0.030917,0.0047,0.036284,0.030917,Normal
54,54,0,0,1,4,20,0,0,0,40,1053,0,0,0,0,0,128,6,41309,2,1,9412,80,0,9412,80,5,0,287,287,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,10796,2,0,0,0,0,0,0,1,44,0.003033,0.0047,0.039609,0.003033,Normal
58,58,0,0,1,4,20,0,0,0,44,11165,16384,0,1,0,0,128,6,14808,2,1,80,12845,0,80,12845,6,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,3336,2,0,1,1,1,1,2,4,1460,1,46,0.000103,0,0.000103,0.000103,Normal
342,342,0,0,1,4,20,0,0,0,328,959,0,0,0,0,0,128,6,41114,2,1,12845,80,0,12845,80,6,288,1,289,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,2014,2,0,0,0,0,0,0,1,0,0,0.004142,0.004783,0.000641,Normal
275,275,0,0,1,4,20,0,0,0,261,11167,16384,0,1,0,0,128,6,14589,2,1,80,12845,0,80,12845,6,221,1,222,289,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,63999,2,0,0,0,0,0,0,1,0,0,0.004142,0.078554,0.028221,Normal
54,54,0,0,1,4,20,0,0,0,40,960,0,0,0,0,0,128,6,41401,2,1,12845,80,0,12845,80,6,0,289,289,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,11251,2,0,0,0,0,0,0,1,52,0.005427,0.004142,0.08432,0.005427,Normal
58,58,0,0,1,4,20,0,0,0,44,2132,16384,0,1,0,0,128,6,23840,2,1,80,10148,0,80,10148,7,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,26401,2,0,1,1,1,1,2,4,1460,1,54,8.3e-05,0,8.3e-05,8.3e-05,Normal
346,346,0,0,1,4,20,0,0,0,332,1053,0,0,0,0,0,128,6,41015,2,1,10148,80,0,10148,80,7,292,1,293,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,57244,2,0,0,0,0,0,0,1,0,0,0.004213,0.004861,0.000648,Normal
58,58,0,0,1,4,20,0,0,0,44,20328,16384,0,1,0,0,128,6,5646,2,1,80,11258,0,80,11258,8,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,64058,2,0,1,1,1,1,2,4,1460,1,58,0.000127,0,0.000127,0.000127,Normal
54,54,0,0,1,4,20,0,0,0,40,2135,16384,0,1,0,0,128,6,23841,2,1,80,10148,0,80,10148,7,0,222,222,293,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,41451,2,0,0,0,0,0,0,0,0,0,0,0.041005,0.000294,Normal
54,54,0,0,1,4,20,0,0,0,40,1054,0,0,0,0,0,128,6,41306,2,1,10148,80,0,10148,80,7,0,293,293,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,34312,2,0,0,0,0,0,0,1,61,0.008101,0.004213,0.049106,0.008101,Normal
275,275,0,0,1,4,20,0,0,0,261,20331,16384,0,1,0,0,128,6,5426,2,1,80,11258,0,80,11258,8,221,1,222,287,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,59188,2,0,0,0,0,0,0,1,64,0.031971,0.007136,0.042571,0.031971,Normal
54,54,0,0,1,4,20,0,0,0,40,1057,0,0,0,0,0,128,6,41305,2,1,11258,80,0,11258,80,8,0,287,287,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,6440,2,0,0,0,0,0,0,1,66,0.002856,0.007136,0.045615,0.002856,Normal
42,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Normal
58,58,0,0,1,4,20,0,0,0,44,5632,16384,0,1,0,0,128,6,20339,2,1,80,32448,0,80,32448,9,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,38255,2,0,1,1,1,1,2,4,1460,1,70,0.000111,0,0.000111,0.000111,Normal
352,352,0,0,1,4,20,0,0,0,338,817,0,0,0,0,0,128,6,41244,2,1,32448,80,0,32448,80,9,298,1,299,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,57928,2,0,0,0,0,0,0,1,0,0,0.00406,0.005056,0.000996,Normal
54,54,0,0,1,4,20,0,0,0,40,5634,16384,0,1,0,0,128,6,20341,2,1,80,32448,0,80,32448,9,0,222,222,299,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,53299,2,0,0,0,0,0,0,0,0,0,0,0.04116,0.000292,Normal
58,58,0,0,1,4,20,0,0,0,44,961,0,0,0,0,0,128,6,41396,2,1,9687,80,0,9687,80,10,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,45659,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,962,0,0,0,0,0,128,6,41399,2,1,9687,80,0,9687,80,10,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,56281,2,0,0,0,0,0,0,1,78,0.004477,0.004592,0.004592,0.004477,Normal
275,275,0,0,1,4,20,0,0,0,261,11179,16384,0,1,0,0,128,6,14577,2,1,80,9687,0,80,9687,10,221,1,222,289,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,42979,2,0,0,0,0,0,0,1,80,0.040489,0.004592,0.045715,0.040489,Normal
54,54,0,0,1,4,20,0,0,0,40,964,0,0,0,0,0,128,6,41397,2,1,9687,80,0,9687,80,10,0,289,289,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,55767,2,0,0,0,0,0,0,1,82,0.003519,0.004592,0.049543,0.003519,Normal
58,58,0,0,1,4,20,0,0,0,44,2144,16384,0,1,0,0,128,6,23828,2,1,80,1624,0,80,1624,11,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,26331,2,0,1,1,1,1,2,4,1460,1,84,8.2e-05,0,8.2e-05,8.2e-05,Normal
346,346,0,0,1,4,20,0,0,0,332,1057,0,0,0,0,0,128,6,41011,2,1,1624,80,0,1624,80,11,292,1,293,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,56918,2,0,0,0,0,0,0,1,0,0,0.004564,0.005154,0.00059,Normal
54,54,0,0,1,4,20,0,0,0,40,2146,16384,0,1,0,0,128,6,23830,2,1,80,1624,0,80,1624,11,0,222,222,293,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,41381,2,0,0,0,0,0,0,0,0,0,0,0.038245,0.000303,Normal
58,58,0,0,1,4,20,0,0,0,44,20342,16384,0,1,0,0,128,6,5632,2,1,80,2145,0,80,2145,12,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,60382,2,0,1,1,1,1,2,4,1460,1,90,0.000105,0,0.000105,0.000105,Normal
54,54,0,0,1,4,20,0,0,0,40,1059,0,0,0,0,0,128,6,41303,2,1,2145,80,0,2145,80,12,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,3276,2,0,0,0,0,0,0,1,91,0.004916,0.005021,0.005021,0.004916,Normal
54,54,0,0,1,4,20,0,0,0,40,20343,16384,0,1,0,0,128,6,5635,2,1,80,2145,0,80,2145,12,0,1,1,287,20,16,0,0,0,0,0,1,0,0,0,0,0,1,64240,64240,10125,2,0,0,0,0,0,0,1,94,0.05007,0.005021,0.055713,0.05007,Normal
54,54,0,0,1,4,20,0,0,0,40,20345,16384,0,1,0,0,128,6,5633,2,1,80,2145,0,80,2145,12,0,222,222,287,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,9903,2,0,0,0,0,0,0,0,0,0,0,0.059223,0.000281,Normal
42,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Normal
58,58,0,0,1,4,20,0,0,0,44,5645,16384,0,1,0,0,128,6,20326,2,1,80,14883,0,80,14883,13,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,14768,2,0,1,1,1,1,2,4,1460,1,100,0.000103,0,0.000103,0.000103,Normal
352,352,0,0,1,4,20,0,0,0,338,821,0,0,0,0,0,128,6,41240,2,1,14883,80,0,14883,80,13,298,1,299,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,34441,2,0,0,0,0,0,0,1,0,0,0.004229,0.004867,0.000638,Normal
275,275,0,0,1,4,20,0,0,0,261,5647,16384,0,1,0,0,128,6,20107,2,1,80,14883,0,80,14883,13,221,1,222,299,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,9884,2,0,0,0,0,0,0,1,0,0,0.004229,0.083268,0.032389,Normal
58,58,0,0,1,4,20,0,0,0,44,1059,0,0,0,0,0,128,6,41297,2,1,16533,80,0,16533,80,14,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,36654,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,822,0,0,0,0,0,128,6,41537,2,1,14883,80,0,14883,80,13,0,299,299,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,22673,2,0,0,0,0,0,0,1,106,0.004004,0.004229,0.08763,0.004004,Normal
346,346,0,0,1,4,20,0,0,0,332,1061,0,0,0,0,0,128,6,41007,2,1,16533,80,0,16533,80,14,292,1,293,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,3880,2,0,0,0,0,0,0,1,0,0,0.004708,0.005305,0.000597,Normal
58,58,0,0,1,4,20,0,0,0,44,1062,0,0,0,0,0,128,6,41296,2,1,5730,80,0,5730,80,15,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,28408,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,1063,0,0,0,0,0,128,6,41299,2,1,5730,80,0,5730,80,15,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,15352,2,0,0,0,0,0,0,1,114,0.004573,0.004675,0.004675,0.004573,Normal
54,54,0,0,1,4,20,0,0,0,40,20353,16384,0,1,0,0,128,6,5625,2,1,80,5730,0,80,5730,15,0,1,1,287,20,16,0,0,0,0,0,1,0,0,0,0,0,1,64240,64240,22201,2,0,0,0,0,0,0,1,116,0.045768,0.004675,0.051104,0.045768,Normal
54,54,0,0,1,4,20,0,0,0,40,2160,16384,0,1,0,0,128,6,23816,2,1,80,16533,0,80,16533,14,0,222,222,293,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,54134,2,0,0,0,0,0,0,0,0,0,0,0.148871,0.000356,Normal
42,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Normal
54,54,0,0,1,4,20,0,0,0,40,20357,16384,0,1,0,0,128,6,5621,2,1,80,5730,0,80,5730,15,0,222,222,287,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,21979,2,0,0,0,0,0,0,0,0,0,0,0.13559,0.000378,Normal
58,58,0,0,1,4,20,0,0,0,44,965,0,0,0,0,0,128,6,41392,2,1,17012,80,0,17012,80,16,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,34700,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,966,0,0,0,0,0,128,6,41395,2,1,17012,80,0,17012,80,16,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,48676,2,0,0,0,0,0,0,1,126,0.005044,0.005163,0.005163,0.005044,Normal
275,275,0,0,1,4,20,0,0,0,261,11201,16384,0,1,0,0,128,6,14555,2,1,80,17012,0,80,17012,16,221,1,222,289,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,35373,2,0,0,0,0,0,0,1,128,0.04878,0.005163,0.054921,0.04878,Normal
54,54,0,0,1,4,20,0,0,0,40,968,0,0,0,0,0,128,6,41393,2,1,17012,80,0,17012,80,16,0,289,289,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,48162,2,0,0,0,0,0,0,1,130,0.002982,0.005163,0.058258,0.002982,Normal
58,58,0,0,1,4,20,0,0,0,44,1063,0,0,0,0,0,128,6,41293,2,1,30199,80,0,30199,80,17,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,20200,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,1064,0,0,0,0,0,128,6,41296,2,1,30199,80,0,30199,80,17,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,47915,2,0,0,0,0,0,0,1,134,0.003847,0.004642,0.004642,0.003847,Normal
58,58,0,0,1,4,20,0,0,0,44,1066,0,0,0,0,0,128,6,41292,2,1,14680,80,0,14680,80,18,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,15566,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
275,275,0,0,1,4,20,0,0,0,261,2168,16384,0,1,0,0,128,6,23587,2,1,80,30199,0,80,30199,17,221,1,222,293,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,34607,2,0,0,0,0,0,0,1,136,0.043779,0.004642,0.049452,0.043779,Normal
54,54,0,0,1,4,20,0,0,0,40,1067,0,0,0,0,0,128,6,41295,2,1,14680,80,0,14680,80,18,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,37480,2,0,0,0,0,0,0,1,138,0.004596,0.00471,0.00471,0.004596,Normal
54,54,0,0,1,4,20,0,0,0,40,1066,0,0,0,0,0,128,6,41294,2,1,30199,80,0,30199,80,17,0,293,293,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,47397,2,0,0,0,0,0,0,1,140,0.007384,0.004642,0.057141,0.007384,Normal
54,54,0,0,1,4,20,0,0,0,40,20366,16384,0,1,0,0,128,6,5612,2,1,80,14680,0,80,14680,18,0,222,222,287,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,44107,2,0,0,0,0,0,0,0,0,0,0,0.045421,0.000309,Normal
58,58,0,0,1,4,20,0,0,0,44,969,0,0,0,0,0,128,6,41388,2,1,26471,80,0,26471,80,19,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,21605,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,970,0,0,0,0,0,128,6,41391,2,1,26471,80,0,26471,80,19,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,20713,2,0,0,0,0,0,0,1,148,0.004282,0.004405,0.004405,0.004282,Normal
275,275,0,0,1,4,20,0,0,0,261,11210,16384,0,1,0,0,128,6,14546,2,1,80,26471,0,80,26471,19,221,1,222,289,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,7409,2,0,0,0,0,0,0,1,150,0.040104,0.004405,0.045301,0.040104,Normal
54,54,0,0,1,4,20,0,0,0,40,972,0,0,0,0,0,128,6,41389,2,1,26471,80,0,26471,80,19,0,289,289,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,20199,2,0,0,0,0,0,0,1,152,0.003783,0.004405,0.049382,0.003783,Normal
58,58,0,0,1,4,20,0,0,0,44,5669,16384,0,1,0,0,128,6,20302,2,1,80,21837,0,80,21837,20,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,36221,2,0,1,1,1,1,2,4,1460,1,154,0.000115,0,0.000115,0.000115,Normal
352,352,0,0,1,4,20,0,0,0,338,825,0,0,0,0,0,128,6,41236,2,1,21837,80,0,21837,80,20,298,1,299,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,55894,2,0,0,0,0,0,0,1,0,0,0.004651,0.006045,0.001394,Normal
54,54,0,0,1,4,20,0,0,0,40,5671,16384,0,1,0,0,128,6,20304,2,1,80,21837,0,80,21837,20,0,222,222,299,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,51265,2,0,0,0,0,0,0,0,0,0,0,0.040239,0.000387,Normal
42,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Normal
58,58,0,0,1,4,20,0,0,0,44,2178,16384,0,1,0,0,128,6,23794,2,1,80,26292,0,80,26292,21,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,49398,2,0,1,1,1,1,2,4,1460,1,162,0.000102,0,0.000102,0.000102,Normal
346,346,0,0,1,4,20,0,0,0,332,1069,0,0,0,0,0,128,6,40999,2,1,26292,80,0,26292,80,21,292,1,293,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,12403,2,0,0,0,0,0,0,1,0,0,0.0043,0.006584,0.002284,Normal
54,54,0,0,1,4,20,0,0,0,40,2180,16384,0,1,0,0,128,6,23796,2,1,80,26292,0,80,26292,21,0,222,222,293,20,17,0,0,0,0,0,1,0,0,2097152,33554432,1,12,64240,64240,64448,2,0,0,0,0,0,0,0,0,0,0,0.040397,0.000268,Normal
58,58,0,0,1,4,20,0,0,0,44,1070,0,0,0,0,0,128,6,41288,2,1,1158,80,0,1158,80,22,0,0,0,0,24,2,0,0,0,0,0,0,0,0,2097152,33554432,0,3,5840,5840,25188,2,0,1,1,1,1,2,4,1460,0,0,0,0,0.0,0.0,Normal
54,54,0,0,1,4,20,0,0,0,40,1071,0,0,0,0,0,128,6,41291,2,1,1158,80,0,1158,80,22,0,1,1,1,20,16,0,0,0,0,0,1,0,0,0,0,0,1,5840,5840,11884,2,0,0,0,0,0,0,1,170,0.003958,0.004049,0.004049,0.003958,Normal
275,275,0,0,1,4,20,0,0,0,261,20377,16384,0,1,0,0,128,6,5380,2,1,80,1158,0,80,1158,22,221,1,222,287,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,64116,2,0,0,0,0,0,0,1,172,0.038077,0.004049,0.042727,0.038077,Normal
54,54,0,0,1,4,20,0,0,0,40,1073,0,0,0,0,0,128,6,41289,2,1,1158,80,0,1158,80,22,0,287,287,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,11372,2,0,0,0,0,0,0,1,174,0.002864,0.004049,0.045895,0.002864,Normal
58,58,0,0,1,4,20,0,0,0,44,11221,16384,0,1,0,0,128,6,14752,2,1,80,18812,0,80,18812,23,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,35362,2,0,1,1,1,1,2,4,1460,1,176,9.8e-05,0,9.8e-05,9.8e-05,Normal
342,342,0,0,1,4,20,0,0,0,328,975,0,0,0,0,0,128,6,41098,2,1,18812,80,0,18812,80,23,288,1,289,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,34296,2,0,0,0,0,0,0,1,0,0,0.004368,0.005008,0.00064,Normal
275,275,0,0,1,4,20,0,0,0,261,11223,16384,0,1,0,0,128,6,14533,2,1,80,18812,0,80,18812,23,221,1,222,289,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,64240,64240,30485,2,0,0,0,0,0,0,1,0,0,0.004368,0.077026,0.026571,Normal
54,54,0,0,1,4,20,0,0,0,40,976,0,0,0,0,0,128,6,41385,2,1,18812,80,0,18812,80,23,0,289,289,223,20,20,0,0,0,0,0,1,0,1,6291456,33554432,0,16,5840,5840,43277,2,0,0,0,0,0,0,1,182,0.002803,0.004368,0.080146,0.002803,Normal
58,58,0,0,1,4,20,0,0,0,44,5682,16384,0,1,0,0,128,6,20289,2,1,80,7460,0,80,7460,24,0,0,0,1,24,18,0,0,0,0,0,1,0,0,2097152,33554432,0,13,8192,8192,35398,2,0,1,1,1,1,2,4,1460,1,184,0.000109,0,0.000109,0.000109,Normal
352,352,0,0,1,4,20,0,0,0,338,829,0,0,0,0,0,128,6,41232,2,1,7460,80,0,7460,80,24,298,1,299,1,20,24,0,0,0,0,0,1,1,0,2097152,33554432,0,1,5840,5840,55071,2,0,0,0,0,0,0,1,0,0,0.006538,0.006734,0.000196,Normal
